GEOID,NAME,year_,AreaBurned
06111,Ventura,2007,0.0216808044401042
06111,Ventura,2008,0.0011539722996071395
06111,Ventura,2009,0.007606967158668547
06111,Ventura,2010,4.878236884599224e-05
06111,Ventura,2012,0.0004182992296911615
06111,Ventura,2013,0.010865398081582317
06111,Ventura,2015,0.0014957265891927794
06111,Ventura,2016,0.0009338650901612179
06111,Ventura,2017,0.1862991281386921
06111,Ventura,2018,0.01536738537867749
06111,Ventura,2019,0.0039952133259455545
06113,Yolo,2000,0.00016352857954347183
06113,Yolo,2002,0.0006360955434391711
06113,Yolo,2003,0.0006849519565772314
06113,Yolo,2004,0.002847762312862407
06113,Yolo,2005,0.0002595134538629756
06113,Yolo,2006,0.006196147465639969
06113,Yolo,2007,0.00047856511506570465
06113,Yolo,2008,0.0001342398819577945
06113,Yolo,2009,0.00017465040661952884
06113,Yolo,2012,0.00034839637850868875
06113,Yolo,2014,0.002759394555842868
06113,Yolo,2015,0.004071232216399359
06113,Yolo,2016,0.0023101064089383226
06113,Yolo,2017,0.0009682510712992723
06113,Yolo,2018,0.02434627154275647
06113,Yolo,2019,0.0009154408674637224
06115,Yuba,2002,0.0005442009137005458
06115,Yuba,2003,6.164749035331492e-06
06115,Yuba,2004,0.00024178104054266598
06115,Yuba,2005,8.932865037127582e-06
06115,Yuba,2006,0.0002487715432916246
06115,Yuba,2007,0.0002290080953973722
06115,Yuba,2008,0.0008328336063417659
06115,Yuba,2009,0.0015004320243063639
06115,Yuba,2010,0.000887214821363579
06115,Yuba,2011,0.0002663708007991108
06115,Yuba,2012,0.00020967685868212308
06115,Yuba,2013,0.00024871453167759277
06115,Yuba,2017,0.005168033511455991
08007,Archuleta,2001,4.767217983119294e-05
08007,Archuleta,2002,0.0003198053682296397
08007,Archuleta,2003,0.0009708137481779811
08007,Archuleta,2004,2.4428510945519652e-05
08007,Archuleta,2005,0.0005008085584026258
08007,Archuleta,2011,0.00021639657242487277
08007,Archuleta,2012,0.0042919709059769
08007,Archuleta,2013,1.0802272785223688e-05
08007,Archuleta,2014,6.547011116680845e-07
08007,Archuleta,2015,6.364887906844686e-07
08007,Archuleta,2016,5.7617626176044e-07
08007,Archuleta,2017,2.0536972826424745e-06
08007,Archuleta,2018,0.000220612230125564
08007,Archuleta,2019,0.0003179247021879137
08009,Baca,2002,0.00022675381435155258
08009,Baca,2003,6.312867105437692e-05
08009,Baca,2011,1.937724874409155e-05
08009,Baca,2018,0.014606918012158406
08009,Baca,2019,0.0022360793056606714
08011,Bent,2011,0.008758456088298882
08013,Boulder,2003,0.0013799688054514617
08013,Boulder,2010,0.002765606582433623
08013,Boulder,2011,3.572948309444045e-05
08013,Boulder,2012,0.00011302333400533971
08013,Boulder,2016,0.00022509891176576713
08015,Chaffee,2019,0.0009100555366335489
08021,Conejos,2011,3.0968977391012606e-05
08021,Conejos,2013,0.00037782346815584076
08021,Conejos,2015,1.5240239221227054e-05
08021,Conejos,2018,4.563656628452999e-06
08023,Costilla,2006,0.005693869930380286
08023,Costilla,2010,1.7955527495823091e-06
08023,Costilla,2018,0.0107185451593277
08027,Custer,2005,0.0015293282279753345
08027,Custer,2011,0.0017690610776207433
08027,Custer,2012,0.0006933316534417192
08027,Custer,2016,0.007617040220318958
08027,Custer,2017,2.210819631249581e-08
08027,Custer,2018,2.9793604390149074e-05
08029,Delta,2004,0.001308453349612613
08029,Delta,2007,3.159587425246973e-05
08029,Delta,2008,0.0001709524093321352
08029,Delta,2011,1.8594228176074527e-05
08029,Delta,2017,1.715055284616459e-06
08029,Delta,2018,1.8296897759878223e-05
08033,Dolores,2000,9.362726052704274e-06
08033,Dolores,2004,1.3937960619088194e-05
08033,Dolores,2005,4.334392038700039e-05
08033,Dolores,2006,4.252993761671312e-06
08033,Dolores,2007,8.926101557538389e-05
08033,Dolores,2009,0.0028012991667471852
08033,Dolores,2011,3.880268704531791e-05
08033,Dolores,2012,6.734458816568876e-05
08033,Dolores,2013,2.9317219455948997e-07
08033,Dolores,2015,7.431318868957546e-08
08033,Dolores,2016,0.0008994531577727191
08033,Dolores,2017,0.0002746471981239926
08033,Dolores,2018,0.003247776639750706
08033,Dolores,2019,0.0010569592009029689
08035,Douglas,2001,1.3769046608790788e-06
08035,Douglas,2002,0.019253506254550832
08035,Douglas,2003,0.00044169901353866773
08035,Douglas,2006,3.835738629058523e-06
08035,Douglas,2008,1.97537497523749e-07
08035,Douglas,2011,0.0007041501268321357
08035,Douglas,2017,1.6900080484834394e-05
08035,Douglas,2018,6.990319951947112e-06
08037,Eagle,2002,0.0005736210578676721
08037,Eagle,2003,0.000538896644004784
08037,Eagle,2004,5.818376461099401e-06
08037,Eagle,2011,7.759964409950533e-05
08037,Eagle,2014,1.4229176732100933e-07
08037,Eagle,2016,0.00015682506246063668
08037,Eagle,2017,0.00041888435849571023
08037,Eagle,2018,0.005542561988438194
08039,Elbert,2018,0.00014906582226347883
08041,El Paso,2012,0.00767735678178214
08041,El Paso,2013,0.005523948966608689
08041,El Paso,2018,0.017490571310292087
08043,Fremont,2010,0.0006845868359496223
08043,Fremont,2011,0.0004292664532320294
08043,Fremont,2013,0.0013595998784161859
08043,Fremont,2014,0.00022101282763171016
08043,Fremont,2016,0.0066243002154779
08043,Fremont,2017,2.0080991742463045e-05
08043,Fremont,2018,4.369533651997085e-05
08043,Fremont,2019,0.0013039946066556905
08045,Garfield,2000,0.00017168803557596725
08045,Garfield,2001,0.00031866311565429084
08045,Garfield,2002,0.023207653533079586
08045,Garfield,2003,0.0023213333431552374
08045,Garfield,2004,9.119291347968517e-05
08045,Garfield,2005,9.880707813248962e-05
08045,Garfield,2006,0.0006037406182190412
08045,Garfield,2007,0.0007731686576018684
08045,Garfield,2008,6.417231585782738e-05
08045,Garfield,2009,0.00039623651655790247
08045,Garfield,2010,0.0007082922754176015
08045,Garfield,2011,8.909381729781217e-06
08045,Garfield,2012,0.0006805040815431884
08045,Garfield,2013,0.00032237953401025385
08045,Garfield,2014,2.568889860091797e-05
08045,Garfield,2015,4.574012775664852e-06
08045,Garfield,2016,0.001090682111877546
08045,Garfield,2017,0.000101564122990578
08045,Garfield,2018,0.0012054221300702992
08045,Garfield,2019,0.0005132209731988741
08049,Grand,2002,0.00018344747335562357
08049,Grand,2007,3.367541313613915e-05
08049,Grand,2010,0.00020122041549046135
08049,Grand,2013,0.0002794887303165198
08049,Grand,2014,6.291066894763207e-06
08049,Grand,2015,0.0002747697639900835
08049,Grand,2016,1.5171246367684106e-05
08049,Grand,2018,0.008601795828426052
08051,Gunnison,2001,6.735112339009851e-05
08051,Gunnison,2002,0.0007046418427389251
08051,Gunnison,2005,0.00016194906837227558
08051,Gunnison,2007,8.395290127581551e-06
08051,Gunnison,2008,0.0006634487541082172
08051,Gunnison,2011,2.3879405771843876e-05
08051,Gunnison,2012,0.00010631948405924125
08051,Gunnison,2013,0.0001455039626410881
08051,Gunnison,2016,2.672184508146095e-05
08051,Gunnison,2018,4.229500444026751e-06
08051,Gunnison,2019,2.5098979295908625e-06
08053,Hinsdale,2002,0.00029674279381456433
08053,Hinsdale,2012,0.0061039632767804705
08053,Hinsdale,2013,0.014232489800656983
08055,Huerfano,2010,0.000404574563966359
08055,Huerfano,2013,0.005560172778609417
08055,Huerfano,2018,0.03392763783717538
08055,Huerfano,2019,7.475746940531304e-05
08057,Jackson,2002,0.006734822739515071
08057,Jackson,2015,9.204773539743858e-05
08057,Jackson,2016,0.01539757576678314
08057,Jackson,2017,7.808671494812594e-08
08057,Jackson,2018,0.0014414903211078774
08059,Jefferson,2000,0.004751991987445754
08059,Jefferson,2002,0.018615631341995204
08059,Jefferson,2011,0.0006681508505921201
08059,Jefferson,2012,0.0013636083246769699
08059,Jefferson,2013,0.00021647574304956417
08065,Lake,2012,0.00017535554393240818
08067,La Plata,2002,0.0336541718231069
08067,La Plata,2003,0.0008944492306856489
08067,La Plata,2005,0.00030240350015248944
08067,La Plata,2007,0.0005297403530336469
08067,La Plata,2008,8.322137389517747e-05
08067,La Plata,2011,5.073704531553035e-05
08067,La Plata,2012,0.0010197906191240966
08067,La Plata,2015,2.1725071614306946e-05
08067,La Plata,2016,6.111356453605882e-05
08067,La Plata,2017,0.00016918232650821799
08067,La Plata,2018,0.022321744578950014
08067,La Plata,2019,0.00012126213894634769
08069,Larimer,2000,0.003237005249019391
08069,Larimer,2002,0.00229864746089144
08069,Larimer,2004,0.0038423708714011504
08069,Larimer,2010,0.0008914089899609129
08069,Larimer,2011,0.0012718461349781021
08069,Larimer,2012,0.042596791122784625
08069,Larimer,2013,1.267828167919923e-05
08069,Larimer,2016,0.00013033293814275493
08069,Larimer,2018,9.930684650129191e-05
08069,Larimer,2019,3.697375973033637e-05
08071,Las Animas,2002,0.007391517695366432
08071,Las Animas,2008,0.018917110286903283
08071,Las Animas,2010,1.8082031732110775e-05
08071,Las Animas,2011,0.03156124751568012
08071,Las Animas,2018,0.0035661857482250942
08073,Lincoln,2011,0.0019405895546322578
08077,Mesa,2000,0.002664189012480141
08077,Mesa,2001,5.285613869430331e-05
08077,Mesa,2002,0.002667668729252308
08077,Mesa,2003,0.001151111066471886
08077,Mesa,2004,0.00022019912618035135
08077,Mesa,2005,0.0003990570038655619
08077,Mesa,2006,0.00043684508263312636
08077,Mesa,2007,0.0006940687518416295
08077,Mesa,2008,0.001093814857507896
08077,Mesa,2009,0.001144384143991797
08077,Mesa,2010,8.226473252026504e-06
08077,Mesa,2011,0.0008327298852142926
08077,Mesa,2012,0.006060654605682706
08077,Mesa,2013,5.305937667247224e-05
08077,Mesa,2014,3.126397528869525e-05
08077,Mesa,2015,5.49913964088094e-05
08077,Mesa,2016,0.0006940389431658556
08077,Mesa,2017,7.333077554015055e-05
08077,Mesa,2018,0.007464262188276324
08077,Mesa,2019,2.0124544469658343e-06
08079,Mineral,2013,0.03489826183645535
08081,Moffat,2000,0.010358191923795172
08081,Moffat,2001,0.0018136049317069062
08081,Moffat,2002,0.0027388011322206545
08081,Moffat,2003,0.00019953822791756538
08081,Moffat,2004,0.00012019703474643108
08081,Moffat,2005,8.484719890495218e-05
08081,Moffat,2006,0.005003791797645552
08081,Moffat,2007,0.0026971959482698605
08081,Moffat,2008,0.011393495065365484
08081,Moffat,2009,0.0003586063560712976
08081,Moffat,2011,0.0008129676159852926
08081,Moffat,2012,0.004170668949895686
08081,Moffat,2013,0.0010853139573245366
08081,Moffat,2014,0.008973294127013884
08081,Moffat,2015,0.001365747289744267
08081,Moffat,2016,0.0007044783791164032
08081,Moffat,2017,0.012475691890492222
08081,Moffat,2018,0.01551082782175357
08081,Moffat,2019,0.000260082113476345
08083,Montezuma,2000,0.0004435729599249776
08083,Montezuma,2002,3.612344645607554e-06
08083,Montezuma,2005,0.0007343599499068251
08083,Montezuma,2006,1.0727742097956708e-05
08083,Montezuma,2007,6.26299364121029e-05
08083,Montezuma,2008,8.356763138686432e-05
08083,Montezuma,2010,4.8851442068110766e-05
08083,Montezuma,2011,1.1218032127909555e-05
08083,Montezuma,2012,0.00447852072647719
08083,Montezuma,2015,0.00015980873787000256
08083,Montezuma,2016,7.240401344659018e-05
08083,Montezuma,2017,6.529093241907153e-06
08083,Montezuma,2018,0.007117812783207605
08085,Montrose,2002,0.0016406262952323707
08085,Montrose,2003,0.0002817697516445276
08085,Montrose,2004,0.0017155228402807468
08085,Montrose,2005,0.00024210452501192888
08085,Montrose,2006,0.0006304916943015114
08085,Montrose,2007,0.00016200555984266605
08085,Montrose,2008,0.00020725862368544746
08085,Montrose,2009,7.446300404390012e-05
08085,Montrose,2010,0.00023141637212706914
08085,Montrose,2011,0.0008279958834664766
08085,Montrose,2012,0.0023914942244249956
08085,Montrose,2013,0.00017427331955307835
08085,Montrose,2016,1.377663357728776e-05
08085,Montrose,2017,1.0383922477367858e-05
08085,Montrose,2018,0.008614353185299944
08085,Montrose,2019,1.716262147646483e-05
08091,Ouray,2004,5.1035019635681544e-05
08091,Ouray,2006,0.00016658730498645796
08091,Ouray,2019,0.000356973036808503
08093,Park,2000,0.00010303423900486369
08093,Park,2002,0.009544398647511124
08093,Park,2003,0.00020977152805523824
08093,Park,2008,0.0004684891945447472
08093,Park,2012,0.0005055963222657525
08093,Park,2013,6.1891490921436495e-06
08093,Park,2014,1.0143059370540833e-06
08093,Park,2015,0.0001080559294159404
08093,Park,2016,3.5110650136662115e-06
08093,Park,2017,0.00042617602617995724
08093,Park,2018,0.005495260029209135
08093,Park,2019,2.9562406351533415e-05
08097,Pitkin,2002,7.2256487185901e-05
08097,Pitkin,2003,2.0380742321110886e-05
08097,Pitkin,2005,1.3120457225185081e-05
08097,Pitkin,2009,3.315227488560535e-08
08097,Pitkin,2011,1.571451761268798e-05
08097,Pitkin,2019,0.00030446996230617585
08101,Pueblo,2005,0.0037282697744201263
08101,Pueblo,2012,0.00016862850323815965
08101,Pueblo,2016,0.002633283260007154
08101,Pueblo,2018,0.00042506494083975474
08103,Rio Blanco,2000,0.0040225327897533214
08103,Rio Blanco,2001,0.0016634048935035928
08103,Rio Blanco,2002,0.004164446447989157
08103,Rio Blanco,2003,0.001451095427431673
08103,Rio Blanco,2004,0.0037985786780448385
08103,Rio Blanco,2005,0.0014436685836259017
08103,Rio Blanco,2006,0.00045882120994548655
08103,Rio Blanco,2007,3.7246092148331346e-05
08103,Rio Blanco,2008,0.000451726298002493
08103,Rio Blanco,2009,0.002327025907045742
08103,Rio Blanco,2011,6.968454813822507e-06
08103,Rio Blanco,2012,0.0013297455098207206
08103,Rio Blanco,2013,0.0009539340718270049
08103,Rio Blanco,2014,0.00014191686393723096
08103,Rio Blanco,2015,0.00011965384209985622
08103,Rio Blanco,2016,0.0018427194938568686
08103,Rio Blanco,2017,0.007835888276582744
08103,Rio Blanco,2018,0.008614102167530818
08103,Rio Blanco,2019,0.0018566383972831826
08105,Rio Grande,2002,0.0039108467425176575
08105,Rio Grande,2017,7.407947167189074e-07
08107,Routt,2000,5.773423863937767e-05
08107,Routt,2001,0.0005427217045038545
08107,Routt,2002,0.019439935546830822
08107,Routt,2003,0.00013360745813033862
08107,Routt,2012,0.00012638241731309345
08107,Routt,2013,0.0004344738899639901
08107,Routt,2014,4.157586063386885e-06
08107,Routt,2016,0.00019750088330399283
08107,Routt,2017,0.003476924573037366
08107,Routt,2018,0.0009379237109480691
08107,Routt,2019,7.120583678591544e-05
08109,Saguache,2002,7.412103765213695e-05
08109,Saguache,2006,9.418325802827156e-05
08109,Saguache,2007,2.165384543150843e-05
08109,Saguache,2010,0.002185974052746025
08109,Saguache,2013,0.0005698472408020564
08109,Saguache,2016,3.2919078724692155e-06
08109,Saguache,2018,3.7582668477497715e-05
08109,Saguache,2019,0.0014967717687676906
08113,San Miguel,2002,0.013168918001887214
08113,San Miguel,2003,4.972439348100788e-05
08113,San Miguel,2005,0.0003373072517564071
08113,San Miguel,2008,9.823450518850582e-06
08113,San Miguel,2010,0.0010970147191755799
08113,San Miguel,2018,0.000505194486297208
08117,Summit,2005,6.8464977487912926e-06
08117,Summit,2011,7.159759530356e-06
08117,Summit,2015,0.00010154193037964723
08117,Summit,2017,4.445527956264462e-05
08117,Summit,2018,3.461077194974999e-05
08119,Teller,2002,0.017614829479802
08119,Teller,2018,0.0005976855591829912
08123,Weld,2010,0.00024261367771862647
08125,Yuma,2018,0.0007641558607079236
09005,Litchfield,2016,5.773255696616886e-06
12001,Alachua,2007,0.00016288557081252597
12003,Baker,2002,0.00026247635484477903
12003,Baker,2004,0.010360526967405337
12003,Baker,2007,0.09509797088706173
12003,Baker,2010,0.0007498364250938844
12003,Baker,2011,0.0063837767665370524
12003,Baker,2012,0.008725082819865851
12003,Baker,2014,0.0003199256677073784
12003,Baker,2015,0.0002811721292772459
12003,Baker,2016,3.279872910416378e-05
12003,Baker,2017,0.002775447788509965
12007,Bradford,2007,0.005689792964114778
12009,Brevard,2006,0.0021953879399681255
12009,Brevard,2008,0.005107169728540112
12009,Brevard,2009,0.0006198880112671744
12009,Brevard,2011,0.0044236726118892546
12009,Brevard,2012,0.0006477224501917427
12009,Brevard,2013,0.0014992660465255304
12011,Broward,2011,1.7335924603923418e-06
12011,Broward,2017,0.008711796252490394
12015,Charlotte,2007,0.00237634893878145
12015,Charlotte,2008,0.00010311224356559735
12019,Clay,2007,0.0005193242071593902
12021,Collier,2007,0.03071781303469665
12021,Collier,2009,0.011088108514963783
12021,Collier,2011,0.01854576435173985
12021,Collier,2012,0.0036907652208598134
12021,Collier,2013,0.007458623958706962
12021,Collier,2014,0.0016618321531623153
12021,Collier,2015,0.017860711361597382
12021,Collier,2016,0.0007251660109470285
12021,Collier,2017,0.020453564041161547
12021,Collier,2018,0.02791111701719988
12021,Collier,2019,0.0003980097139587148
12023,Columbia,2004,0.0028611137495184345
12023,Columbia,2007,0.047656975664326556
12023,Columbia,2010,0.0006701441948845127
12023,Columbia,2011,0.0027431074447902375
12023,Columbia,2012,0.004756901863087233
12023,Columbia,2017,0.0009502852134952803
12023,Columbia,2019,0.000132041315741744
12027,DeSoto,2008,0.00018759136016413075
12029,Dixie,2001,0.0017260868678170142
12029,Dixie,2010,1.543595427988728e-08
12029,Dixie,2011,9.39026627249302e-06
12029,Dixie,2012,6.197809097094693e-06
12029,Dixie,2014,3.680542692092035e-05
12031,Duval,2019,0.00021110520076456595
12035,Flagler,2007,0.002590207735693987
12037,Franklin,2013,0.000553323768314018
12037,Franklin,2014,4.974076122624241e-05
12037,Franklin,2016,4.31309201317995e-05
12043,Glades,2008,0.01850752075448258
12047,Hamilton,2007,5.988311904597074e-05
12051,Hendry,2007,0.0005733707672299189
12051,Hendry,2008,0.00020881685227135162
12051,Hendry,2011,1.3312645103359654e-05
12051,Hendry,2015,0.0003828281998942684
12051,Hendry,2017,6.024304975656349e-05
12051,Hendry,2018,5.999902046938078e-05
12057,Hillsborough,2016,2.8443040563376868e-05
12067,Lafayette,2001,0.02140019114808232
12069,Lake,2001,0.0009754248643248164
12069,Lake,2007,0.0025455987617466857
12069,Lake,2012,0.00017781705169722168
12069,Lake,2015,0.0002256235489525613
12069,Lake,2016,9.311681570138635e-05
12073,Leon,2010,7.261367067208035e-05
12073,Leon,2011,0.00031588725988802407
12073,Leon,2012,0.0003009563623642687
12073,Leon,2013,4.22219821358204e-05
12073,Leon,2015,0.00010671368259460963
12073,Leon,2016,7.656788195968665e-06
12073,Leon,2018,0.002234955363519605
12073,Leon,2019,0.0011420821850274452
12075,Levy,2010,9.826336061360304e-09
12075,Levy,2011,1.4737057144218378e-05
12075,Levy,2012,5.5310168094068054e-05
12075,Levy,2014,8.370891669964998e-07
12075,Levy,2015,4.856808146442874e-06
12077,Liberty,2011,0.0002233978813868765
12077,Liberty,2013,0.00011509336208189328
12077,Liberty,2016,0.000490915222055014
12077,Liberty,2019,4.3966666085302215e-05
12083,Marion,2012,0.00024993585387812675
12083,Marion,2013,0.001053144072570795
12083,Marion,2016,0.000230276399553357
12083,Marion,2017,0.00020192884836764066
12083,Marion,2018,8.58883860777939e-06
12083,Marion,2019,4.220702849964242e-06
12086,Miami-Dade,2008,0.0145518827643473
12086,Miami-Dade,2011,0.006020556361842165
12086,Miami-Dade,2012,0.000683153971274317
12086,Miami-Dade,2014,8.436835296485196e-05
12086,Miami-Dade,2015,0.0007475131627758498
12086,Miami-Dade,2016,0.0015769447798117224
12086,Miami-Dade,2017,0.0007111295211779177
12086,Miami-Dade,2018,0.001049160696812963
12086,Miami-Dade,2019,0.00019874387775594074
12087,Monroe,2011,0.0003366027971952649
12087,Monroe,2012,0.00018752630339875586
12087,Monroe,2014,0.001519428095052918
12087,Monroe,2015,0.0013222345231641195
12087,Monroe,2016,0.0007429334166461465
12087,Monroe,2017,1.636589552431507e-05
12087,Monroe,2018,0.003315509525410391
12095,Orange,2006,0.00025083295799016434
12095,Orange,2009,0.0008440656441734257
12099,Palm Beach,2014,1.5380796233483076e-05
12105,Polk,2001,0.005689808151423102
12107,Putnam,2011,0.00027433949521557706
12107,Putnam,2013,3.6930095743954075e-06
12107,Putnam,2016,6.797996750516955e-05
12107,Putnam,2019,0.00024084668457656573
12109,St. Johns,2011,0.0005503758980253679
12113,Santa Rosa,2015,5.422799907120979e-06
12127,Volusia,2006,0.0013133252298466915
12127,Volusia,2008,0.00029942421579032144
12127,Volusia,2009,0.00011311633720239245
12127,Volusia,2010,7.896035171407455e-06
12127,Volusia,2011,0.0016503493647485443
12127,Volusia,2012,0.0005316635987353892
12127,Volusia,2016,0.0020320212914762665
12129,Wakulla,2010,5.3445436329392385e-06
12129,Wakulla,2011,5.816842369508037e-05
12129,Wakulla,2013,0.00014694754877811873
12129,Wakulla,2016,2.7139309281758924e-05
12129,Wakulla,2018,5.469027520244568e-05
12129,Wakulla,2019,9.940429539696035e-05
13003,Atkinson,2007,0.0017494297861290623
13025,Brantley,2007,3.034800327508624e-05
13025,Brantley,2011,0.004624750132032674
13039,Camden,2019,0.00016739223661395476
13049,Charlton,2002,0.003038611805225736
13049,Charlton,2007,0.08550415050981786
13049,Charlton,2011,0.06980148731688324
13049,Charlton,2017,0.018154504882076296
13065,Clinch,2002,0.002368465398279626
13065,Clinch,2007,0.029422438424959313
13065,Clinch,2011,0.013888953499247302
13065,Clinch,2015,6.484192717682949e-05
13065,Clinch,2017,0.0067677157540161886
13083,Dade,2016,0.0018063943979535688
13111,Fannin,2016,0.00834136141597136
13111,Fannin,2019,9.905500012515784e-07
13123,Gilmer,2016,0.0003703653843865245
13129,Gordon,2016,4.2615385496415535e-05
13143,Haralson,2016,0.00018334034159890283
13183,Long,2007,0.0006132205946729844
13183,Long,2011,0.0015549095399818686
13187,Lumpkin,2017,0.00014194900309636113
13191,McIntosh,2015,0.00015773894871704323
13213,Murray,2016,0.002483187470913185
13213,Murray,2019,9.137945653504775e-06
13233,Polk,2016,3.686872997626512e-05
13241,Rabun,2014,8.545625033134688e-05
13241,Rabun,2016,0.0049618046355348385
13281,Towns,2016,0.0007242564464271918
13291,Union,2016,1.3364939252779673e-06
13299,Ware,2002,0.0398878965019239
13299,Ware,2007,0.22704398043883894
13299,Ware,2011,0.11605791619062558
13299,Ware,2017,0.030397576520777164
13299,Ware,2019,7.035696853020394e-05
13313,Whitfield,2016,0.0002427571141800775
16001,Ada,2000,0.002607455460776122
16001,Ada,2001,0.004091097112201605
16001,Ada,2002,0.002240390670828314
16001,Ada,2003,0.0005839195878025868
16001,Ada,2004,5.682035995116e-05
16001,Ada,2005,0.004626106729144332
16001,Ada,2006,0.0011315635043066226
16001,Ada,2007,0.002915197526472335
16001,Ada,2008,0.0002490427228026571
16001,Ada,2009,0.0002881475518898323
16001,Ada,2010,0.002881172808224148
16001,Ada,2011,0.008047123169448596
16001,Ada,2012,0.004323807250031425
16001,Ada,2013,0.002347371499829139
16001,Ada,2014,0.0006734719674927041
16001,Ada,2016,0.003010982373086374
16001,Ada,2017,0.0010290339091971247
16001,Ada,2018,0.0010789219233535627
16001,Ada,2019,0.0002629847833605437
16003,Adams,2000,0.001160739643042189
16003,Adams,2001,1.2286030831023787e-05
16003,Adams,2002,0.00030065444428480076
16003,Adams,2003,0.0008705221653846594
16003,Adams,2005,0.00048195673645647053
16003,Adams,2006,0.0010261106888882867
16003,Adams,2007,0.011996947243472143
16003,Adams,2008,0.00010369682474667562
16003,Adams,2012,0.007338791977023341
16003,Adams,2014,0.0005551778409394718
16003,Adams,2015,5.413033691454534e-06
16003,Adams,2017,8.515846814968554e-06
16003,Adams,2018,0.019031195626047867
16003,Adams,2019,7.895436319196091e-07
16005,Bannock,2000,0.002785990882939906
16005,Bannock,2001,0.00024256609920242833
16005,Bannock,2002,0.0004270574788207157
16005,Bannock,2003,0.003311554962821062
16005,Bannock,2005,0.0037863106894909255
16005,Bannock,2006,9.330397112246091e-05
16005,Bannock,2007,0.0009418241806195229
16005,Bannock,2008,0.00012980365539204614
16005,Bannock,2010,5.037351296964492e-05
16005,Bannock,2011,0.0008256754115386708
16005,Bannock,2012,0.0010274441230255702
16005,Bannock,2013,0.0005836032458095574
16005,Bannock,2014,0.00016879312707410773
16005,Bannock,2016,0.0016767862166738507
16005,Bannock,2017,0.00026838121738737274
16005,Bannock,2018,0.0018065633073509478
16005,Bannock,2019,6.074848903066914e-05
16007,Bear Lake,2000,0.00030807842172097166
16007,Bear Lake,2001,0.00013774848371219496
16007,Bear Lake,2002,2.772427865504869e-05
16007,Bear Lake,2003,7.715349467251204e-05
16007,Bear Lake,2005,4.448385309856723e-05
16007,Bear Lake,2006,0.0001680032706631093
16007,Bear Lake,2007,0.0002411772748368612
16007,Bear Lake,2009,0.00010881795162522775
16007,Bear Lake,2010,0.0009644876541022952
16007,Bear Lake,2012,0.0003200251501148469
16007,Bear Lake,2015,4.868329335215853e-05
16007,Bear Lake,2016,2.4742940310552503e-05
16007,Bear Lake,2017,7.423446890210851e-05
16007,Bear Lake,2018,0.00020787157364491061
16007,Bear Lake,2019,4.734889108510035e-06
16009,Benewah,2016,0.0002114305630665873
16009,Benewah,2019,0.0001324109506621341
16011,Bingham,2000,0.04441145317996568
16011,Bingham,2001,0.0007352694784571674
16011,Bingham,2002,5.432337184529984e-05
16011,Bingham,2003,0.0014066650796098561
16011,Bingham,2004,1.7749766049982063e-05
16011,Bingham,2005,0.008728409154855352
16011,Bingham,2006,0.008053366914360798
16011,Bingham,2007,0.0061277027309503615
16011,Bingham,2008,0.0012208067265758982
16011,Bingham,2009,7.949862595933504e-06
16011,Bingham,2010,0.012511130117006698
16011,Bingham,2011,0.0004147567348950354
16011,Bingham,2012,0.02025969967336709
16011,Bingham,2013,6.811980412762595e-05
16011,Bingham,2014,0.0005323152227941592
16011,Bingham,2016,0.0025584224268782
16011,Bingham,2017,0.011632058864383855
16011,Bingham,2018,8.784391710644688e-05
16011,Bingham,2019,0.0027462930795688007
16013,Blaine,2000,0.0004994033005848873
16013,Blaine,2001,0.0028401683585507734
16013,Blaine,2002,0.0016300972840764397
16013,Blaine,2003,0.002945395072628767
16013,Blaine,2004,0.0002165359230422238
16013,Blaine,2005,0.012317614216404333
16013,Blaine,2006,0.05536605416292675
16013,Blaine,2007,0.02787028794939975
16013,Blaine,2008,0.008496395525603483
16013,Blaine,2009,2.4514578070697758e-05
16013,Blaine,2010,0.00011117039702162876
16013,Blaine,2011,0.00015553179519082675
16013,Blaine,2012,0.004059776014225495
16013,Blaine,2013,0.04209144104151146
16013,Blaine,2014,0.005704081398785723
16013,Blaine,2015,0.0021206141492406756
16013,Blaine,2016,0.009858788655424257
16013,Blaine,2017,0.017690573409034432
16013,Blaine,2018,0.029460498684373292
16013,Blaine,2019,0.0038802682371694855
16015,Boise,2001,0.0002320334859027561
16015,Boise,2002,0.00013977213531395915
16015,Boise,2003,0.0025503227201272285
16015,Boise,2005,0.0005953384677794369
16015,Boise,2006,0.008366513904994061
16015,Boise,2007,0.02122399292386484
16015,Boise,2009,0.0009805533782837046
16015,Boise,2010,0.0014891873918306173
16015,Boise,2011,0.002212658234190916
16015,Boise,2012,0.003243911165699106
16015,Boise,2013,0.003686608438224797
16015,Boise,2014,0.006711450685366488
16015,Boise,2015,0.002916280307628934
16015,Boise,2016,0.07011213863015708
16015,Boise,2017,3.1190443128747e-05
16015,Boise,2018,0.004262418441173256
16015,Boise,2019,0.0001887581921576085
16017,Bonner,2002,0.00015279643690578002
16017,Bonner,2006,0.0003121981019753512
16017,Bonner,2014,8.156483538031426e-06
16017,Bonner,2015,0.003243618232675522
16017,Bonner,2016,5.9636895520906964e-06
16017,Bonner,2017,1.545189807085038e-05
16017,Bonner,2018,0.005073111503583647
16019,Bonneville,2000,0.0018920598945538147
16019,Bonneville,2001,0.0005050899231797946
16019,Bonneville,2002,3.763057828346251e-05
16019,Bonneville,2003,0.0014675712870227172
